Isolate_Id,Isolate_Name
EPI_ISL_30969,A/New_York/3207/2009
EPI_ISL_31444,A/New_York/3206/2009
EPI_ISL_31557,A/Texas/37/2009
EPI_ISL_32014,A/Arizona/05/2009
EPI_ISL_33957,A/Canada-PQ/RV1586/2009
EPI_ISL_60794,A/Florida/06/2009
EPI_ISL_60825,A/Texas/21/2009
EPI_ISL_60935,A/New_York/1669/2009
EPI_ISL_80764,A/California/VRDL366/2009
EPI_ISL_80765,A/California/VRDL371/2009
EPI_ISL_80766,A/California/VRDL378/2009
EPI_ISL_91043,A/California/VRDL372/2009
EPI_ISL_93367,A/Montreal/01/2009
EPI_ISL_144609,A/Mexico/24022/2009
EPI_ISL_144610,A/Mexico/24024/2009
EPI_ISL_144618,A/Mexico/24036/2009
EPI_ISL_144626,A/Mexico/24047/2009
EPI_ISL_144627,A/Mexico/24048/2009
EPI_ISL_144628,A/Mexico/24049/2009
EPI_ISL_144629,A/Mexico/24050/2009
EPI_ISL_144630,A/Mexico/24051/2009
EPI_ISL_144631,A/Mexico/24052/2009
EPI_ISL_144632,A/Mexico/24053/2009
EPI_ISL_144633,A/Mexico/24054/2009
EPI_ISL_29957,A/Minnesota/02/2009
EPI_ISL_29968,A/Colorado/03/2009
EPI_ISL_30061,A/New_York/1682/2009
EPI_ISL_30100,A/Florida/04/2009
EPI_ISL_30102,A/Nebraska/03/2009
EPI_ISL_30118,A/Texas/23/2009
EPI_ISL_30119,A/Virginia/04/2009
EPI_ISL_30121,A/Wisconsin/08/2009
EPI_ISL_30133,A/Alabama/02/2009
EPI_ISL_30136,A/District_of_Columbia/03/2009
EPI_ISL_30137,A/El_Salvador/211/2009
EPI_ISL_30161,A/Washington/12/2009
EPI_ISL_30169,A/New_York/3008/2009
EPI_ISL_30171,A/New_York/3014/2009
EPI_ISL_30187,A/Georgia/01/2009
EPI_ISL_30193,A/Wisconsin/09/2009
EPI_ISL_30478,A/New_York/3260/2009
EPI_ISL_30479,A/New_York/3262/2009
EPI_ISL_30494,A/Arizona/04/2009
EPI_ISL_30496,A/Colorado/03/2009
EPI_ISL_30565,A/New_York/3172/2009
EPI_ISL_30706,A/Missouri/01/2009
EPI_ISL_30727,A/Oregon/04/2009
EPI_ISL_30730,A/District_of_Columbia/01/2009
EPI_ISL_30829,A/New_York/3203/2009
EPI_ISL_30830,A/New_York/3204/2009
EPI_ISL_30964,A/New_York/3225/2009
EPI_ISL_31558,A/Connecticut/01/2009
EPI_ISL_31559,A/Ohio/08/2009
EPI_ISL_31561,A/Washington/08/2009
EPI_ISL_31562,A/Wisconsin/07/2009
EPI_ISL_32020,A/Illinois/03/2009
EPI_ISL_32639,A/Mexico/InDRE13547/2009
EPI_ISL_33730,A/California/26/2009
EPI_ISL_33731,A/California/26/2009
EPI_ISL_33958,A/Canada-ON/RV1589/2009
EPI_ISL_34546,A/Maine/01/2009
EPI_ISL_60810,A/Michigan/03/2009
EPI_ISL_61274,A/New_York/3007/2009
EPI_ISL_61275,A/New_York/3012/2009
EPI_ISL_61276,A/New_York/3049/2009
EPI_ISL_62483,A/New_York/1692/2009
EPI_ISL_62507,A/New_York/3150/2009
EPI_ISL_76117,A/California/VRDL134/2009
EPI_ISL_76120,A/California/VRDL140/2009
EPI_ISL_76128,A/California/VRDL135/2009
EPI_ISL_78722,A/California/VRDL149/2009
EPI_ISL_78723,A/California/VRDL150/2009
EPI_ISL_80383,A/California/VRDL152/2009
EPI_ISL_80384,A/California/VRDL153/2009
EPI_ISL_80386,A/California/VRDL155/2009
EPI_ISL_80767,A/California/VRDL194/2009
EPI_ISL_80768,A/California/VRDL267/2009
EPI_ISL_80769,A/California/VRDL365/2009
EPI_ISL_80770,A/California/VRDL369/2009
EPI_ISL_80771,A/California/VRDL377/2009
EPI_ISL_80772,A/California/VRDL379/2009
EPI_ISL_80773,A/California/VRDL380/2009
EPI_ISL_80774,A/California/VRDL382/2009
EPI_ISL_87184,A/Boston/100/2009
EPI_ISL_144612,A/Mexico/24026/2009
EPI_ISL_144613,A/Mexico/24027/2009
EPI_ISL_144614,A/Mexico/24028/2009
EPI_ISL_144619,A/Mexico/24038/2009
EPI_ISL_144634,A/Mexico/24055/2009
EPI_ISL_144635,A/Mexico/24056/2009
EPI_ISL_144636,A/Mexico/24057/2009
EPI_ISL_144637,A/Mexico/24058/2009
EPI_ISL_144638,A/Mexico/24060/2009
EPI_ISL_144639,A/Mexico/24061/2009
EPI_ISL_150940,A/swine/Illinois/02757/2009
EPI_ISL_30098,A/Delaware/02/2009
EPI_ISL_30099,A/Delaware/03/2009
EPI_ISL_30103,A/New_Hampshire/02/2009
EPI_ISL_30114,A/North_Carolina/05/2009
EPI_ISL_30116,A/Tennessee/05/2009
EPI_ISL_30120,A/Washington/09/2009
EPI_ISL_30134,A/Delaware/04/2009
EPI_ISL_30153,A/North_Carolina/06/2009
EPI_ISL_30159,A/Washington/07/2009
EPI_ISL_30191,A/Oregon/06/2009
EPI_ISL_30461,A/New_York/3234/2009
EPI_ISL_30469,A/New_York/3235/2009
EPI_ISL_30470,A/New_York/3237/2009
EPI_ISL_30498,A/Delaware/05/2009
EPI_ISL_30499,A/Idaho/02/2009
EPI_ISL_30506,A/Oklahoma/01/2009
EPI_ISL_30566,A/New_York/3173/2009
EPI_ISL_30568,A/New_York/3178/2009
EPI_ISL_30578,A/New_York/3193/2009
EPI_ISL_30685,A/New_York/3181/2009
EPI_ISL_30686,A/New_York/3183/2009
EPI_ISL_30690,A/New_York/3188/2009
EPI_ISL_30692,A/New_York/3199/2009
EPI_ISL_30696,A/Costa_Rica/4314/2009
EPI_ISL_30700,A/Rhode_Island/02/2009
EPI_ISL_30725,A/Arizona/06/2009
EPI_ISL_30726,A/Delaware/08/2009
EPI_ISL_30826,A/New_York/3184/2009
EPI_ISL_30827,A/New_York/3195/2009
EPI_ISL_30828,A/New_York/3196/2009
EPI_ISL_30963,A/New_York/3211/2009
EPI_ISL_30965,A/New_York/3227/2009
EPI_ISL_30966,A/New_York/3230/2009
EPI_ISL_30967,A/New_York/3236/2009
EPI_ISL_31201,A/Utah/02/2009
EPI_ISL_31456,A/New_York/3348/2009
EPI_ISL_31563,A/Delaware/06/2009
EPI_ISL_31564,A/Delaware/07/2009
EPI_ISL_31566,A/Louisiana/01/2009
EPI_ISL_31567,A/Pennsylvania/10/2009
EPI_ISL_32640,A/Mexico/InDRE13551/2009
EPI_ISL_33607,A/Jamaica/2968/2009
EPI_ISL_33953,A/Canada-AB/RV1531/2009
EPI_ISL_60793,A/Florida/05/2009
EPI_ISL_60802,A/Iowa/05/2009
EPI_ISL_61278,A/New_York/3124/2009
EPI_ISL_61279,A/New_York/3167/2009
EPI_ISL_61579,A/Wisconsin/629-D01505/2009
EPI_ISL_61790,A/Cherry_Point/WR1355/2009
EPI_ISL_63951,A/Houston/13OS/2009
EPI_ISL_76121,A/California/VRDL141/2009
EPI_ISL_78724,A/California/VRDL151/2009
EPI_ISL_80208,A/Brawley/WR1635P/2009
EPI_ISL_80385,A/California/VRDL154/2009
EPI_ISL_80388,A/California/VRDL167/2009
EPI_ISL_80389,A/California/VRDL175/2009
EPI_ISL_80775,A/California/VRDL180/2009
EPI_ISL_80778,A/California/VRDL192/2009
EPI_ISL_80781,A/California/VRDL206/2009
EPI_ISL_80784,A/California/VRDL215/2009
EPI_ISL_87601,A/San_Diego/WRAIR1648P/2009
EPI_ISL_91038,A/California/VRDL191/2009
EPI_ISL_144615,A/Mexico/24030/2009
EPI_ISL_144620,A/Mexico/24039/2009
EPI_ISL_144621,A/Mexico/24040/2009
EPI_ISL_30101,A/Maryland/05/2009
EPI_ISL_30135,A/District_of_Columbia/02/2009
EPI_ISL_30140,A/Nevada/05/2009
EPI_ISL_30154,A/Oklahoma/02/2009
EPI_ISL_30155,A/Oregon/05/2009
EPI_ISL_30173,A/New_York/3099/2009
EPI_ISL_30481,A/New_York/3265/2009
EPI_ISL_30507,A/Pennsylvania/06/2009
EPI_ISL_30576,A/New_York/3261/2009
EPI_ISL_30577,A/New_York/3264/2009
EPI_ISL_30687,A/New_York/3185/2009
EPI_ISL_30691,A/New_York/3190/2009
EPI_ISL_30709,A/Texas/28/2009
EPI_ISL_30825,A/New_York/3189/2009
EPI_ISL_31164,A/Florida/08/2009
EPI_ISL_31443,A/New_York/3247/2009
EPI_ISL_31569,A/Indiana/12/2009
EPI_ISL_31570,A/Louisiana/02/2009
EPI_ISL_31571,A/Nevada/04/2009
EPI_ISL_31572,A/Texas/36/2009
EPI_ISL_32025,A/Oregon/07/2009
EPI_ISL_32637,A/Mexico/InDRE13494/2009
EPI_ISL_32638,A/Mexico/InDRE13495/2009
EPI_ISL_32641,A/Mexico/InDRE13555/2009
EPI_ISL_33954,A/Canada-NS/RV1551/2009
EPI_ISL_33955,A/Canada-NS/RV1554/2009
EPI_ISL_61277,A/New_York/3074/2009
EPI_ISL_61578,A/Wisconsin/629-D01486/2009
EPI_ISL_61584,A/Wisconsin/629-D01642/2009
EPI_ISL_62496,A/New_York/3095/2009
EPI_ISL_62516,A/New_York/3315/2009
EPI_ISL_80209,A/Brawley/WR1636P/2009
EPI_ISL_80387,A/California/VRDL163/2009
EPI_ISL_80390,A/California/VRDL229/2009
EPI_ISL_80776,A/California/VRDL186/2009
EPI_ISL_80777,A/California/VRDL189/2009
EPI_ISL_80779,A/California/VRDL193/2009
EPI_ISL_80780,A/California/VRDL202/2009
EPI_ISL_80782,A/California/VRDL209/2009
EPI_ISL_80783,A/California/VRDL213/2009
EPI_ISL_80785,A/California/VRDL217/2009
EPI_ISL_80786,A/California/VRDL218/2009
EPI_ISL_80787,A/California/VRDL219/2009
EPI_ISL_80788,A/California/VRDL220/2009
EPI_ISL_80789,A/California/VRDL221/2009
EPI_ISL_80790,A/California/VRDL222/2009
EPI_ISL_80792,A/California/VRDL223/2009
EPI_ISL_80793,A/California/VRDL224/2009
EPI_ISL_80794,A/California/VRDL226/2009
EPI_ISL_80795,A/California/VRDL227/2009
EPI_ISL_80796,A/California/VRDL228/2009
EPI_ISL_80797,A/California/VRDL235/2009
EPI_ISL_80798,A/California/VRDL236/2009
EPI_ISL_80799,A/California/VRDL237/2009
EPI_ISL_80800,A/California/VRDL238/2009
EPI_ISL_80801,A/California/VRDL239/2009
EPI_ISL_80803,A/California/VRDL245/2009
EPI_ISL_80804,A/California/VRDL249/2009
EPI_ISL_80805,A/California/VRDL251/2009
EPI_ISL_80806,A/California/VRDL252/2009
EPI_ISL_80807,A/California/VRDL254/2009
EPI_ISL_80808,A/California/VRDL256/2009
EPI_ISL_91037,A/California/VRDL190/2009
EPI_ISL_188509,A/swine/Minnesota/D09-22021-1/2009
EPI_ISL_30468,A/New_York/3232/2009
EPI_ISL_30569,A/New_York/3194/2009
EPI_ISL_30703,A/Kentucky/05/2009
EPI_ISL_30711,A/Louisiana/04/2009
EPI_ISL_30718,A/Ohio/10/2009
EPI_ISL_30719,A/South_Dakota/05/2009
EPI_ISL_30971,A/New_York/3100/2009
EPI_ISL_31166,A/Florida/10/2009
EPI_ISL_31167,A/Florida/11/2009
EPI_ISL_31195,A/Rhode_Island/03/2009
EPI_ISL_31213,A/Dominican_Republic/807/2009
EPI_ISL_31215,A/California/18/2009
EPI_ISL_31573,A/Hawaii/09/2009
EPI_ISL_31574,A/Pennsylvania/09/2009
EPI_ISL_32016,A/California/19/2009
EPI_ISL_32019,A/Illinois/02/2009
EPI_ISL_32027,A/Tennessee/07/2009
EPI_ISL_32034,A/Washington/18/2009
EPI_ISL_33600,A/Minnesota/04/2009
EPI_ISL_33956,A/Canada-NS/RV1565/2009
EPI_ISL_33961,A/Canada-SK/RV1788/2009
EPI_ISL_60809,A/Mexico/302/2009
EPI_ISL_60823,A/Pennsylvania/07/2009
EPI_ISL_61284,A/New_York/3365/2009
EPI_ISL_61530,A/Wisconsin/629-D00015/2009
EPI_ISL_61543,A/Wisconsin/629-D00447/2009
EPI_ISL_61551,A/Wisconsin/629-D00750/2009
EPI_ISL_61553,A/Wisconsin/629-D00767/2009
EPI_ISL_61581,A/Wisconsin/629-D01529/2009
EPI_ISL_61582,A/Wisconsin/629-D01558/2009
EPI_ISL_61588,A/Wisconsin/629-D01773/2009
EPI_ISL_61606,A/Wisconsin/629-D02141/2009
EPI_ISL_61614,A/Wisconsin/629-D02361/2009
EPI_ISL_61786,A/Cherry_Point/WR0080/2009
EPI_ISL_76071,A/Mexico_City/019/2009
EPI_ISL_76072,A/Mexico_City/020/2009
EPI_ISL_76076,A/Mexico_City/024/2009
EPI_ISL_80202,A/San_Diego/WR1629P/2009
EPI_ISL_80204,A/San_Diego/WR1631P/2009
EPI_ISL_80791,A/California/VRDL200/2009
EPI_ISL_80802,A/California/VRDL244/2009
EPI_ISL_80810,A/California/VRDL270/2009
EPI_ISL_80811,A/California/VRDL273/2009
EPI_ISL_80812,A/California/VRDL275/2009
EPI_ISL_80813,A/California/VRDL276/2009
EPI_ISL_80814,A/California/VRDL280/2009
EPI_ISL_80815,A/California/VRDL283/2009
EPI_ISL_80816,A/California/VRDL290/2009
EPI_ISL_80817,A/California/VRDL292/2009
EPI_ISL_80818,A/California/VRDL295/2009
EPI_ISL_80819,A/California/VRDL297/2009
EPI_ISL_80820,A/California/VRDL298/2009
EPI_ISL_80821,A/California/VRDL300/2009
EPI_ISL_80822,A/California/VRDL301/2009
EPI_ISL_30689,A/New_York/3187/2009
EPI_ISL_30710,A/Louisiana/03/2009
EPI_ISL_30713,A/Missouri/02/2009
EPI_ISL_30973,A/New_York/3307/2009
EPI_ISL_31165,A/Florida/09/2009
EPI_ISL_31175,A/Louisiana/05/2009
EPI_ISL_31575,A/Oklahoma/03/2009
EPI_ISL_32017,A/California/20/2009
EPI_ISL_32026,A/South_Carolina/13/2009
EPI_ISL_33570,A/California/27/2009
EPI_ISL_33959,A/Canada-AB/RV1644/2009
EPI_ISL_61282,A/New_York/3345/2009
EPI_ISL_61287,A/New_York/3443/2009
EPI_ISL_61547,A/Wisconsin/629-D00677/2009
EPI_ISL_61573,A/Wisconsin/629-D01308/2009
EPI_ISL_61590,A/Wisconsin/629-D01793/2009
EPI_ISL_61592,A/Wisconsin/629-D01817/2009
EPI_ISL_61595,A/Wisconsin/629-D01861/2009
EPI_ISL_61604,A/Wisconsin/629-D02028/2009
EPI_ISL_63952,A/Houston/14OS/2009
EPI_ISL_63953,A/Houston/14H/2009
EPI_ISL_63954,A/Houston/15OS/2009
EPI_ISL_63955,A/Houston/15H/2009
EPI_ISL_76073,A/Mexico_City/021/2009
EPI_ISL_76075,A/Mexico_City/023/2009
EPI_ISL_76077,A/Mexico_City/025/2009
EPI_ISL_80206,A/San_Diego/WR1633P/2009
EPI_ISL_80809,A/California/VRDL258/2009
EPI_ISL_80827,A/California/VRDL289/2009
EPI_ISL_80828,A/California/VRDL299/2009
EPI_ISL_30564,A/New_York/3170/2009
EPI_ISL_30968,A/New_York/3177/2009
EPI_ISL_31189,A/Michigan/06/2009
EPI_ISL_31453,A/New_York/3408/2009
EPI_ISL_31576,A/Pennsylvania/08/2009
EPI_ISL_31577,A/Texas/29/2009
EPI_ISL_32010,A/Costa_Rica/4857/2009
EPI_ISL_61538,A/Wisconsin/629-D00244/2009
EPI_ISL_61559,A/Wisconsin/629-D00933/2009
EPI_ISL_61568,A/Wisconsin/629-D01189/2009
EPI_ISL_61586,A/Wisconsin/629-D01735/2009
EPI_ISL_61602,A/Wisconsin/629-D01980/2009
EPI_ISL_61609,A/Wisconsin/629-D02262/2009
EPI_ISL_61613,A/Wisconsin/629-D02312/2009
EPI_ISL_61615,A/Wisconsin/629-D02408/2009
EPI_ISL_61620,A/Wisconsin/629-D02455/2009
EPI_ISL_61787,A/Cherry_Point/WR0100/2009
EPI_ISL_61788,A/Cherry_Point/WR0101/2009
EPI_ISL_61789,A/Cherry_Point/WR0102/2009
EPI_ISL_76074,A/Mexico_City/022/2009
EPI_ISL_76078,A/Mexico_City/026/2009
EPI_ISL_80205,A/San_Diego/WR1632P/2009
EPI_ISL_80207,A/San_Diego/WR1634P/2009
EPI_ISL_80212,A/San_Diego/WR1641P/2009
EPI_ISL_80826,A/California/VRDL284/2009
EPI_ISL_80829,A/California/VRDL311/2009
EPI_ISL_31179,A/Massachusetts/10/2009
EPI_ISL_31921,A/swine/Alberta/OTH-33-1/2009
EPI_ISL_31922,A/swine/Alberta/OTH-33-2/2009
EPI_ISL_31923,A/swine/Alberta/OTH-33-3/2009
EPI_ISL_31928,A/swine/Alberta/OTH-33-23/2009
EPI_ISL_31929,A/swine/Alberta/OTH-33-24/2009
EPI_ISL_61545,A/Wisconsin/629-D00498/2009
EPI_ISL_61557,A/Wisconsin/629-D00869/2009
EPI_ISL_61563,A/Wisconsin/629-D01017/2009
EPI_ISL_61567,A/Wisconsin/629-D01092/2009
EPI_ISL_61571,A/Wisconsin/629-D01296/2009
EPI_ISL_61583,A/Wisconsin/629-D01606/2009
EPI_ISL_61585,A/Wisconsin/629-D01705/2009
EPI_ISL_61621,A/Wisconsin/629-D02473/2009
EPI_ISL_30697,A/Vermont/03/2009
EPI_ISL_30712,A/Missouri/03/2009
EPI_ISL_30714,A/Wisconsin/10/2009
EPI_ISL_30720,A/Wisconsin/11/2009
EPI_ISL_30974,A/New_York/3313/2009
EPI_ISL_31168,A/Georgia/02/2009
EPI_ISL_31169,A/Georgia/03/2009
EPI_ISL_31173,A/Kentucky/06/2009
EPI_ISL_31174,A/Kentucky/07/2009
EPI_ISL_31450,A/New_York/3337/2009
EPI_ISL_32021,A/Montana/07/2009
EPI_ISL_32644,A/Canada-SK/RV1767/2009
EPI_ISL_33228,A/New_York/3460/2009
EPI_ISL_33538,A/New_York/3338/2009
EPI_ISL_60788,A/California/22/2009
EPI_ISL_61535,A/Wisconsin/629-D00183/2009
EPI_ISL_61539,A/Wisconsin/629-D00349/2009
EPI_ISL_61540,A/Wisconsin/629-D00378/2009
EPI_ISL_61541,A/Wisconsin/629-D00396/2009
EPI_ISL_61549,A/Wisconsin/629-D00714/2009
EPI_ISL_61554,A/Wisconsin/629-D00790/2009
EPI_ISL_61555,A/Wisconsin/629-D00807/2009
EPI_ISL_61569,A/Wisconsin/629-D01226/2009
EPI_ISL_61570,A/Wisconsin/629-D01251/2009
EPI_ISL_61575,A/Wisconsin/629-D01415/2009
EPI_ISL_61587,A/Wisconsin/629-D01764/2009
EPI_ISL_61591,A/Wisconsin/629-D01810/2009
EPI_ISL_61596,A/Wisconsin/629-D01880/2009
EPI_ISL_61601,A/Wisconsin/629-D01962/2009
EPI_ISL_61610,A/Wisconsin/629-D02272/2009
EPI_ISL_61616,A/Wisconsin/629-D02425/2009
EPI_ISL_61618,A/Wisconsin/629-D02432/2009
EPI_ISL_61794,A/Craven/WR0093/2009
EPI_ISL_62649,A/Wisconsin/629-D01058/2009
EPI_ISL_63959,A/Houston/22OS/2009
EPI_ISL_63960,A/Houston/22H/2009
EPI_ISL_70244,A/Texas/45/2009
EPI_ISL_80831,A/California/VRDL324/2009
EPI_ISL_188512,A/swine/Minnesota/D09-22757-13/2009
EPI_ISL_30707,A/South_Dakota/04/2009
EPI_ISL_30708,A/Ohio/09/2009
EPI_ISL_31171,A/Idaho/03/2009
EPI_ISL_31188,A/Michigan/05/2009
EPI_ISL_31196,A/Texas/30/2009
EPI_ISL_31924,A/swine/Alberta/OTH-33-7/2009
EPI_ISL_31926,A/swine/Alberta/OTH-33-21/2009
EPI_ISL_33592,A/Montana/06/2009
EPI_ISL_33643,A/Virginia/06/2009
EPI_ISL_34733,A/Missouri/05/2009
EPI_ISL_61793,A/Craven/WR0019/2009
EPI_ISL_80825,A/California/VRDL281/2009
EPI_ISL_31454,A/New_York/3351/2009
EPI_ISL_31455,A/New_York/3352/2009
EPI_ISL_32032,A/Virginia/05/2009
EPI_ISL_32646,A/Canada-SK/RV1798/2009
EPI_ISL_61280,A/New_York/3323/2009
EPI_ISL_61281,A/New_York/3324/2009
EPI_ISL_61283,A/New_York/3364/2009
EPI_ISL_61537,A/Wisconsin/629-D00228/2009
EPI_ISL_93193,A/swine/QC/3399-6/2009
EPI_ISL_132395,A/Mexico_City/IBT22/2009
EPI_ISL_132396,A/Mexico_City/IBT23/2009
EPI_ISL_188505,A/swine/Minnesota/D09-23362-4/2009
EPI_ISL_302506,A/Mexico/IBT25/2009
EPI_ISL_30702,A/Arizona/07/2009
EPI_ISL_31156,A/Arkansas/03/2009
EPI_ISL_31177,A/Massachusetts/08/2009
EPI_ISL_31203,A/Washington/14/2009
EPI_ISL_31578,A/Wisconsin/12/2009
EPI_ISL_32643,A/Canada-QC/RV1759/2009
EPI_ISL_33962,A/Canada-SK/RV1794/2009
EPI_ISL_33963,A/Canada-SK/RV1797/2009
EPI_ISL_61544,A/Wisconsin/629-D00487/2009
EPI_ISL_62462,A/Mexico_City/001/2009
EPI_ISL_63266,A/Washington/51/2009
EPI_ISL_74392,A/swine/MN/23506/2009
EPI_ISL_80830,A/California/VRDL320/2009
EPI_ISL_93172,A/swine/QC/1531-3/2009
EPI_ISL_93194,A/swine/QC/3453/2009
EPI_ISL_150938,A/swine/Minnesota/02817/2009
EPI_ISL_151198,A/swine/Minnesota/02817/2009
EPI_ISL_31200,A/Texas/35/2009
EPI_ISL_31448,A/New_York/3354/2009
EPI_ISL_31579,A/New_York/57/2009
EPI_ISL_32645,A/Canada-SK/RV1793/2009
EPI_ISL_33222,A/New_York/3389/2009
EPI_ISL_33960,A/Canada-PQ/RV1758/2009
EPI_ISL_61558,A/Wisconsin/629-D00905/2009
EPI_ISL_61574,A/Wisconsin/629-D01313/2009
EPI_ISL_61599,A/Wisconsin/629-D01909/2009
EPI_ISL_61619,A/Wisconsin/629-D02452/2009
EPI_ISL_62463,A/Mexico_City/002/2009
EPI_ISL_62464,A/Mexico_City/003/2009
EPI_ISL_62465,A/Mexico_City/004/2009
EPI_ISL_62466,A/Mexico_City/005/2009
EPI_ISL_80203,A/San_Diego/WR1630P/2009
EPI_ISL_80834,A/California/VRDL346/2009
EPI_ISL_80835,A/California/VRDL348/2009
EPI_ISL_93160,A/swine/QC/368/2009
EPI_ISL_31176,A/Maine/03/2009
EPI_ISL_61565,A/Wisconsin/629-D01055/2009
EPI_ISL_61600,A/Wisconsin/629-D01919/2009
EPI_ISL_62467,A/Mexico_City/006/2009
EPI_ISL_62468,A/Mexico_City/007/2009
EPI_ISL_62471,A/Mexico_City/010/2009
EPI_ISL_62472,A/Mexico_City/011/2009
EPI_ISL_62473,A/Mexico_City/012/2009
EPI_ISL_62474,A/Mexico_City/013/2009
EPI_ISL_62475,A/Mexico_City/015/2009
EPI_ISL_62476,A/Mexico_City/017/2009
EPI_ISL_62518,A/New_York/3442/2009
EPI_ISL_75146,A/Mexico_City/014/2009
EPI_ISL_91143,A/Mexico_City/016/2009
EPI_ISL_31178,A/Massachusetts/09/2009
EPI_ISL_31190,A/Missouri/04/2009
EPI_ISL_61534,A/Wisconsin/629-D00179/2009
EPI_ISL_61577,A/Wisconsin/629-D01482/2009
EPI_ISL_62469,A/Mexico_City/008/2009
EPI_ISL_62477,A/Mexico_City/018/2009
EPI_ISL_62658,A/Wisconsin/629-D01482/2009
EPI_ISL_80832,A/California/VRDL326/2009
EPI_ISL_30701,A/North_Dakota/04/2009
EPI_ISL_31180,A/Massachusetts/11/2009
EPI_ISL_31192,A/Panama/302869/2009
EPI_ISL_31233,A/Texas/32/2009
EPI_ISL_61285,A/New_York/3413/2009
EPI_ISL_61288,A/New_York/3454/2009
EPI_ISL_61289,A/New_York/3455/2009
EPI_ISL_188517,A/swine/Minnesota/D09-24160-1/2009
EPI_ISL_31170,A/Honduras/327/2009
EPI_ISL_31197,A/Texas/31/2009
EPI_ISL_31198,A/Texas/33/2009
EPI_ISL_31199,A/Texas/34/2009
EPI_ISL_33226,A/New_York/3418/2009
EPI_ISL_33229,A/New_York/3488/2009
EPI_ISL_33550,A/New_York/3498/2009
EPI_ISL_33601,A/Kentucky/08/2009
EPI_ISL_33602,A/Kentucky/08/2009
EPI_ISL_33603,A/Honduras/330/2009
EPI_ISL_33604,A/Honduras/330/2009
EPI_ISL_62470,A/Mexico_City/009/2009
EPI_ISL_62668,A/Wisconsin/629-D01851/2009
EPI_ISL_31162,A/El_Salvador/351/2009
EPI_ISL_33548,A/New_York/3449/2009
EPI_ISL_60811,A/Mississippi/01/2009
EPI_ISL_61286,A/New_York/3420/2009
EPI_ISL_61572,A/Wisconsin/629-D01305/2009
EPI_ISL_61864,A/Panama/3137/2009
EPI_ISL_62455,A/Houston/1OS/2009
EPI_ISL_62519,A/New_York/3467/2009
EPI_ISL_62652,A/Wisconsin/629-D01154/2009
EPI_ISL_63938,A/Houston/1H/2009
EPI_ISL_63949,A/Houston/10OS/2009
EPI_ISL_63950,A/Houston/10H/2009
EPI_ISL_33223,A/New_York/3514/2009
EPI_ISL_33605,A/Wisconsin/13/2009
EPI_ISL_33606,A/Wisconsin/13/2009
EPI_ISL_34744,A/Wisconsin/13/2009
EPI_ISL_61290,A/New_York/3463/2009
EPI_ISL_61531,A/Wisconsin/629-D00064/2009
EPI_ISL_61561,A/Wisconsin/629-D00978/2009
EPI_ISL_61562,A/Wisconsin/629-D00997/2009
EPI_ISL_61593,A/Wisconsin/629-D01837/2009
EPI_ISL_31202,A/Utah/03/2009
EPI_ISL_61315,A/New_York/3744/2009
EPI_ISL_61594,A/Wisconsin/629-D01839/2009
EPI_ISL_62655,A/Wisconsin/629-D01295/2009
EPI_ISL_62665,A/Wisconsin/629-D01839/2009
EPI_ISL_87600,A/San_Diego/WRAIR1647P/2009
EPI_ISL_33230,A/New_York/3499/2009
EPI_ISL_33542,A/New_York/3502/2009
EPI_ISL_33543,A/New_York/3509/2009
EPI_ISL_33544,A/New_York/3545/2009
EPI_ISL_33549,A/New_York/3469/2009
EPI_ISL_61291,A/New_York/3532/2009
EPI_ISL_61316,A/New_York/3747/2009
EPI_ISL_61542,A/Wisconsin/629-D00434/2009
EPI_ISL_61546,A/Wisconsin/629-D00575/2009
EPI_ISL_61560,A/Wisconsin/629-D00967/2009
EPI_ISL_61608,A/Wisconsin/629-D02227/2009
EPI_ISL_62226,A/Costa_Rica/6321/2009
EPI_ISL_74718,A/Mexico_city/CIA9/2009
EPI_ISL_31452,A/New_York/3468/2009
EPI_ISL_32647,A/Canada-QC/RV1954/2009
EPI_ISL_33541,A/New_York/3501/2009
EPI_ISL_33551,A/New_York/3534/2009
EPI_ISL_33608,A/Cayman_Islands/3642/2009
EPI_ISL_33877,A/New_York/3516/2009
EPI_ISL_61294,A/New_York/3574/2009
EPI_ISL_62648,A/Wisconsin/629-D00989/2009
EPI_ISL_80833,A/California/VRDL341/2009
EPI_ISL_87599,A/San_Diego/WRAIR1646P/2009
EPI_ISL_32023,A/New_York/59/2009
EPI_ISL_33872,A/New_York/3740/2009
EPI_ISL_34741,A/Utah/12/2009
EPI_ISL_34742,A/Utah/12/2009
EPI_ISL_61300,A/New_York/3612/2009
EPI_ISL_62456,A/Houston/2H/2009
EPI_ISL_63939,A/Houston/2OS/2009
EPI_ISL_63940,A/Houston/3OS/2009
EPI_ISL_63941,A/Houston/3H/2009
EPI_ISL_83274,A/Minnesota/10/2009
EPI_ISL_93368,A/Quebec/QC144876/2009
EPI_ISL_31153,A/Arizona/09/2009
EPI_ISL_31154,A/Arizona/09/2009
EPI_ISL_31155,A/Arizona/09/2009
EPI_ISL_33224,A/New_York/3529/2009
EPI_ISL_33546,A/New_York/3563/2009
EPI_ISL_33869,A/New_York/3568/2009
EPI_ISL_33878,A/New_York/3528/2009
EPI_ISL_61296,A/New_York/3577/2009
EPI_ISL_61297,A/New_York/3580/2009
EPI_ISL_61301,A/New_York/3613/2009
